Physician_ID,First_Name,Last_Name,Title,Company_Name,City,State,Zip_Code,Ownership_Type,Entity_Type,Ticker,Parent_Company,Parent_Country,Ultimate_Parent_Company,Ultimate_Parent_Country,Industry,SIC8_Code,SIC8_Description,SIC4_.Code,SIC4_Description
P1200,Marcel,Martino,President & Chief Executive Officer,"Orange County Cerebral Palsy Association, Inc.",Goshen,New York,10924,Nonprofit,Parent,NA,"Orange County Cerebral Palsy Association, Inc.",United States,"Orange County Cerebral Palsy Association, Inc.",United States,Outpatient Care,80939903,"Rehabilitation center, outpatient treatment",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1201,Greg,Renton,Chief Executive Officer,"Orlando Foot & Ankle Clinic, Inc.",Orlando,Florida,32803,Private,Parent,NA,"Orlando Foot & Ankle Clinic, Inc.",United States,"Orlando Foot & Ankle Clinic, Inc.",United States,Physicians and Health Practitioners,80430000,Offices and clinics of podiatrists,8043,Offices and Clinics of Podiatrists
P1202,John,Bozard,"Senior Vice President, Orlando Health; President, Orlando Health Foundation","Orlando Health, Inc.",Orlando,Florida,32806,Nonprofit,Parent,NA,"Orlando Health, Inc.",United States,"Orlando Health, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1203,John,Moore,"Senior Vice President, Orlando Health; President, Orlando Health South Lake Hospital","Orlando Health, Inc.",Orlando,Florida,32806,Nonprofit,Parent,NA,"Orlando Health, Inc.",United States,"Orlando Health, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1204,Lance,Sewell,"Chief Financial Officer, Orlando Health South Lake Hospital","Orlando Health, Inc.",Orlando,Florida,32806,Nonprofit,Parent,NA,"Orlando Health, Inc.",United States,"Orlando Health, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1205,Suzanne,Worthington,"Chief Operating Officer, OB-GYN and Pediatric Specialty Practices, Orlando Health Medical Group","Orlando Health, Inc.",Orlando,Florida,32806,Nonprofit,Parent,NA,"Orlando Health, Inc.",United States,"Orlando Health, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1206,David,Strong,President & Chief Executive Officer,"Orlando Health, Inc.",Orlando,Florida,32806,Nonprofit,Parent,NA,"Orlando Health, Inc.",United States,"Orlando Health, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1207,Julie,Shaw,Ceo,Orthony LLP,Albany,New York,12205,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1208,Ken,Brockman,Chief Executive Officer,Orthopaedic & Rheumatology Assocs PC,Moline,Illinois,61265,Private,Parent,NA,Orthopaedic & Rheumatology Assocs PC,United States,Orthopaedic & Rheumatology Assocs PC,United States,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1209,Renee,Matthews,Chief Executive Officer,Orthopaedic Associates PA,Baltimore,Maryland,21204,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1210,Raymond,Kusisto,Chief Executive Officer,"Orthopaedics Northeast, P.C.",Fort Wayne,Indiana,46825,Private,Parent,NA,"Orthopaedics Northeast, P.C.",United States,"Orthopaedics Northeast, P.C.",United States,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1211,William,Weik,Ceo,"Orthopedic Associates of Lancaster, Ltd.",Lancaster,Pennsylvania,17601,Private,Parent,NA,"Orthopedic Associates of Lancaster, Ltd.",United States,"Orthopedic Associates of Lancaster, Ltd.",United States,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1212,Shannon,Stewartson,Chief Executive Officer,Orthopedic Clinic of Daytona Beach,Daytona Beach,Florida,32117,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1213,Brian,Cramer,Chief Executive Officer,Orthopedic Hospital of Wisconsin LLC,Glendale,Wisconsin,53212,Private,Subsidiary,NA,"Columbia Hospital, Inc.",United States,"Columbia Hospital, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1214,William,Thompson,Chief Executive Officer,"Orthopedic Surgeons, Ltd.",Camp Hill,Pennsylvania,17011,Private,Parent,NA,"Orthopedic Surgeons, Ltd.",United States,"Orthopedic Surgeons, Ltd.",United States,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1215,Carol,Friesen,CEO,Osf Healthcare System,Peoria,Illinois,61603,Nonprofit,Subsidiary,NA,The Sisters of The Third Order of St Francis,United States,The Sisters of The Third Order of St Francis,United States,Hospitals,80629902,"Hospital, med school affiliated with nursing and residency",8062,General Medical and Surgical Hospitals
P1216,Michael,Harlovic,President And Ceo,Oswego Hospital Inc,Oswego,New York,13126,Nonprofit,Subsidiary,NA,Oswego Health Inc,United States,Oswego Health Inc,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1217,Chris,Blum,Chief Executive Officer,Oswego Hospital Inc,Oswego,New York,13126,Nonprofit,Subsidiary,NA,Oswego Health Inc,United States,Oswego Health Inc,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1218,Scott,Weissman,"Clinical Director, Practice Development and Family Nurse Practitioner","Outer Cape Health Services, Inc.",Harwich Port,Massachusetts,2646,Nonprofit,Parent,NA,"Outer Cape Health Services, Inc.",United States,"Outer Cape Health Services, Inc.",United States,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
P1219,Kyle,Raygor,Chief Executive Officer,P A Emergeortho,Durham,North Carolina,27704,Private,Parent,NA,P A Emergeortho,United States,P A Emergeortho,United States,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1220,Jeffrey,Smith,Chief Executive Officer,P A Piedmont Healthcare,Statesville,North Carolina,28625,Private,Parent,NA,P A Piedmont Healthcare,United States,P A Piedmont Healthcare,United States,Physicians and Health Practitioners,80119901,"General and family practice, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
P1221,Elizabeth,Andl-Petkov,President & Chief Executive Officer,P.A.T.H. (people Acting To Help) Inc.,Philadelphia,Pennsylvania,19152,Nonprofit,Parent,NA,P.A.T.H. (people Acting To Help) Inc.,United States,P.A.T.H. (people Acting To Help) Inc.,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1222,Feroz,Padder,President And Chief Executive Officer,"Padder Health Services, LLC",Laurel,Maryland,20707,Private,Parent,NA,"Padder Health Services, LLC",United States,"Padder Health Services, LLC",United States,Ambulatory Services,80990100,Blood related health services,8099,"Health and Allied Services, Not Elsewhere Classified"
P1223,Mark,Nantz,"President And Chief Executive Officer, Valley Health",Page Memorial Hospital,Luray,Virginia,22835,Private,Parent,NA,Page Memorial Hospital,United States,Page Memorial Hospital,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1224,Steve,Sosebee,President And Chief Executive Officer,Palestine Childrens Relief Fund,Kent,Ohio,44240,Nonprofit,Independent,NA,NA,NA,NA,NA,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
P1225,Josh,Detillio,Chief Executive Officer,Palms West Hospital Limited Partnership,Loxahatchee,Florida,33470,Partnership,Subsidiary,NA,HCA Inc.,United States,"HCA Healthcare, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1226,Saul,Epstein,Cfo,"Parkcreek Surgery Center, Lllp",Coconut Creek,Florida,33073,Partnership,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80119905,Surgeon,8011,Offices and Clinics of Doctors of Medicine
P1227,Mary,Garner,Chief Executive Officer,Paterson Community Health Center Inc.,Paterson,New Jersey,7522,Nonprofit,Independent,NA,NA,NA,NA,NA,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1228,Jill,Winters,CEO,Pathways Health and Community Support LLC,Fredericksburg,Virginia,22408,Private,Parent,NA,Pathways Health and Community Support LLC,United States,Pathways Health and Community Support LLC,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1229,Paul,Hackman,Chief Executive Officer,Pavillon International,Mill Spring,North Carolina,28756,Nonprofit,Independent,NA,NA,NA,NA,NA,Outpatient Care,80930100,Substance abuse clinics (outpatient),8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1230,Bill,Gardam,President & Ceo,Peace River Center For Personal Development Inc,Bartow,Florida,33830,Nonprofit,Parent,NA,Peace River Center For Personal Development Inc,United States,Peace River Center For Personal Development Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1231,Sandra,Boyle,President And Chief Executive Officer,Pediatric Associates Inc,Columbus,Ohio,43213,Private,Parent,NA,Pediatric Associates Inc,United States,Pediatric Associates Inc,United States,Physicians and Health Practitioners,80110516,Pediatrician,8011,Offices and Clinics of Doctors of Medicine
P1232,Scott,Tyson,Chief Executive Officer,"Pediatrics South, Inc",Pittsburgh,Pennsylvania,15234,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110516,Pediatrician,8011,Offices and Clinics of Doctors of Medicine
P1233,Matthew,Hoberg,President / Chief Executive Officer Associated Anesthesiologists,"Pediatrix Medical Group, Inc.",Sunrise,Florida,33323,Private,Subsidiary,NA,"Mednax, Inc.",United States,"Mednax, Inc.",United States,Physicians and Health Practitioners,80110516,Pediatrician,8011,Offices and Clinics of Doctors of Medicine
P1234,Thomas,Brandon,President / Chief Executive Officer,"Peninsula Orthopaedic Associates, P.A.",Salisbury,Maryland,21804,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
P1235,Lori,Dwyer,President & Chief Executive Officer,Penobscot Community Health Center Inc,Bangor,Maine,4401,Nonprofit,Parent,NA,Penobscot Community Health Center Inc,United States,Penobscot Community Health Center Inc,United States,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
P1236,Jill,Birmingham,Chief Executive Officer (Ceo),PH Healthcare Services,Easley,South Carolina,29640,Private,Independent,NA,NA,NA,NA,NA,Ambulatory Services,80990100,Blood related health services,8099,"Health and Allied Services, Not Elsewhere Classified"
P1237,Kerey,Parnes,"Pmhc Ceo, Celebrates 20Th Year As The Executive Director",Philadelphia Mental Health Center,Philadelphia,Pennsylvania,19107,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110401,Psychiatric clinic,8011,Offices and Clinics of Doctors of Medicine
P1238,Matt,Rogers,Chief Financial Officer,Philhaven,Lebanon,Pennsylvania,17042,Nonprofit,Subsidiary,NA,Wellspan Health,United States,Wellspan Health,United States,Physicians and Health Practitioners,80110401,Psychiatric clinic,8011,Offices and Clinics of Doctors of Medicine
P1239,Chris,Ciatto,Chief Executive Officer,"Phoenix Rehabilitation and Health Services, Inc.",Blairsville,Pennsylvania,15717,Private,Parent,NA,"Phoenix Rehabilitation and Health Services, Inc.",United States,"Phoenix Rehabilitation and Health Services, Inc.",United States,Physicians and Health Practitioners,80490201,Physiotherapist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
P1240,Marty,Bonick,CEO,Phymed Management LLC,Nashville,Tennessee,37203,Private,Subsidiary,NA,Ontario Teachers' Pension Plan Board,Canada,Ontario Teachers' Pension Plan Board,Canada,Physicians and Health Practitioners,80110502,Anesthesiologist,8011,Offices and Clinics of Doctors of Medicine
P1241,Cameron,Gilbert,Chairman Chief Executive Officer,"Physician's Hospital System, LLC",Mishawaka,Indiana,46545,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1242,Dennis,Medley,Chief Executive Officer-MBR,"Physicians' Medical Center, LLC",New Albany,Indiana,47150,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110200,Medical centers,8011,Offices and Clinics of Doctors of Medicine
P1243,Joseph,Calabro,President and Chief Executive Officer,"Physicians Practice Enhancement, LLC",Tinton Falls,New Jersey,7701,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80119901,"General and family practice, physician/surgeon",8011,Offices and Clinics of Doctors of Medicine
P1244,Brian,Toomey,Chief Executive Officer,"Piedmont Health Services, Inc.",Chapel Hill,North Carolina,27514,Nonprofit,Parent,NA,"Piedmont Health Services, Inc.",United States,"Piedmont Health Services, Inc.",United States,Outpatient Care,80930000,"Specialty outpatient clinics, nec",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
P1245,Stephen,Porter,Chief Executive Officer,"Piedmont Healthcare, Inc.",Atlanta,Georgia,30318,Private,Subsidiary,NA,"Piedmont Hospital, Inc.",United States,"Piedmont Hospital, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
P1246,Amy,Mclaurin,Chief Executive Officer,"Piedmont Hospital, Inc.",Atlanta,Georgia,30309,Nonprofit,Parent,NA,"Piedmont Hospital, Inc.",United States,"Piedmont Hospital, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
