Company_ID,Company_Name,City,State,Zip_Code,Number_Physicians,Revenue_Millions,Profit_Millions,Asset_Millions,Employees_Single_Site,Employees_All_Sites,Ownership_Type,Entity_Type,Ticker,Parent_Company,Parent_Country,Ultimate_Parent_Company,Ultimate_Parent_Country,Industry,SIC8_Code,SIC8_Description,SIC4_.Code,SIC4_Description
C706,Memorial Sloan-Kettering Cancer Center,New York,New York,10065,2,4049,NA,10633,10,9325,Nonprofit,Parent,NA,Memorial Sloan-Kettering Cancer Center,United States,Memorial Sloan-Kettering Cancer Center,United States,Hospitals,80690201,Cancer hospital,8069,"Specialty Hospitals, Except Psychiatric"
C707,"Mental Health Association of Rockland County, Inc.",Valley Cottage,New York,10989,1,11,NA,7,15,150,Nonprofit,Parent,NA,"Mental Health Association of Rockland County, Inc.",United States,"Mental Health Association of Rockland County, Inc.",United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C708,Mental Health Partnerships,Philadelphia,Pennsylvania,19107,1,19,NA,6,100,350,Nonprofit,Parent,NA,Mental Health Partnerships,United States,Mental Health Partnerships,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C709,"Mental Health Services For Homeless Persons, Inc.",Cleveland,Ohio,44114,1,27,NA,8,NA,172,Private,Parent,NA,"Mental Health Services For Homeless Persons, Inc.",United States,"Mental Health Services For Homeless Persons, Inc.",United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C710,Mental Health Services-Erie County South East Corporation V,Orchard Park,New York,14127,1,16,NA,4,23,200,Nonprofit,Parent,NA,Mental Health Services-Erie County South East Corporation V,United States,Mental Health Services-Erie County South East Corporation V,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C711,Merakey USA,Lafayette Hill,Pennsylvania,19444,2,382,NA,151,100,6500,Nonprofit,Parent,NA,Merakey USA,United States,Merakey USA,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C712,Mercy Health Anderson Hospital,Cincinnati,Ohio,45255,1,245,NA,173,728,728,Nonprofit,Subsidiary,NA,Mercy Health Cincinnati LLC,United States,"Bon Secours Mercy Health, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C713,Mercy Health Corporation,Rockford,Illinois,61103,2,1152,NA,2034,NA,2200,Nonprofit,Parent,NA,Mercy Health Corporation,United States,Mercy Health Corporation,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C714,"Mercy Health Services, Inc.",Baltimore,Maryland,21202,2,775,NA,1293,1,1,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C715,Mercy Health Youngstown LLC,Youngstown,Ohio,44504,1,310,NA,429,2500,4000,Private,Subsidiary,NA,"Bon Secours Mercy Health, Inc.",United States,"Bon Secours Mercy Health, Inc.",United States,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
C716,"Mercy Medical Center, Inc.",Canton,Ohio,44708,1,300,NA,185,40,80,Nonprofit,Subsidiary,NA,The Sisters of Charity of St Augustine Health System Inc,United States,The Sisters of Charity of St Augustine Health System Inc,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C717,Meridian Health Services Corp.,Muncie,Indiana,47304,1,90,NA,41,90,225,Nonprofit,Parent,NA,Meridian Health Services Corp.,United States,Meridian Health Services Corp.,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C718,Meridian Healthcare,Youngstown,Ohio,44509,1,11,NA,9,60,260,Nonprofit,Independent,NA,NA,NA,NA,NA,Outpatient Care,80930100,Substance abuse clinics (outpatient),8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C719,Merieux Nutrisciences Corporation,Chicago,Illinois,60601,1,10,NA,NA,12,52,Private,Subsidiary,NA,SGH,France,COMPAGNIE MERIEUX ALLIANCE,France,Diagnostic Laboratories,80710102,Biological laboratory,8071,Medical Laboratories
C720,"Meritus Enterprises, Inc.",Hagerstown,Maryland,21742,1,69,NA,NA,355,843,Private,Subsidiary,NA,"Meritus Medical Center, Inc.",United States,"Meritus Medical Center, Inc.",United States,Physicians and Health Practitioners,80119904,"Physicians' office, including specialists",8011,Offices and Clinics of Doctors of Medicine
C721,"Meta House, Inc.",Milwaukee,Wisconsin,53212,1,6,NA,5,30,86,Nonprofit,Parent,NA,"Meta House, Inc.",United States,"Meta House, Inc.",United States,Outpatient Care,80930100,Substance abuse clinics (outpatient),8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C722,Methodist Le Bonheur Healthcare,Memphis,Tennessee,38104,4,163,NA,1298,270,11459,Nonprofit,Parent,NA,Methodist Le Bonheur Healthcare,United States,Methodist Le Bonheur Healthcare,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C723,"Metro Atlanta Recovery Residences, Inc.",Doraville,Georgia,30340,1,7,NA,7,15,95,Nonprofit,Parent,NA,"Metro Atlanta Recovery Residences, Inc.",United States,"Metro Atlanta Recovery Residences, Inc.",United States,Outpatient Care,80930100,Substance abuse clinics (outpatient),8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C724,Metro Nashville General Hospital,Nashville,Tennessee,37208,1,75,NA,50,11,11,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C725,"Metro-East Services, Inc.",Shiloh,Illinois,62269,1,5,NA,NA,700,700,Nonprofit,Subsidiary,NA,"Memorial Group, Inc.",United States,"Memorial Group, Inc.",United States,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
C726,"Mh Angel Medical Center, Lllp",Franklin,North Carolina,28734,1,63,NA,41,300,425,Private,Subsidiary,NA,"Mission Health System, Inc.",United States,"HCA Healthcare, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C727,"Michigan Heart, P.C.",Ypsilanti,Michigan,48197,1,7,NA,3,80,147,Private,Parent,NA,"Michigan Heart, P.C.",United States,"Michigan Heart, P.C.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C728,Mid America Clinical Laboratories LLC,Indianapolis,Indiana,46219,1,39,NA,32,200,525,Private,Subsidiary,NA,Quest Diagnostics Incorporated,United States,Quest Diagnostics Incorporated,United States,Diagnostic Laboratories,80710100,Testing laboratories,8071,Medical Laboratories
C729,Mid Atlantic Emergency Medical Assocs P.A.,Charlotte,North Carolina,28211,1,10,NA,8,60,60,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110204,Freestanding emergency medical center,8011,Offices and Clinics of Doctors of Medicine
C730,"Mid-Erie Mental Health Services, Inc.",Cheektowaga,New York,14225,1,13,NA,6,30,120,Nonprofit,Parent,NA,"Mid-Erie Mental Health Services, Inc.",United States,"Mid-Erie Mental Health Services, Inc.",United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C731,"Mid-South Gastroenterology Group, Inc",Memphis,Tennessee,38104,1,5,NA,NA,20,20,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110103,Gastronomist,8011,Offices and Clinics of Doctors of Medicine
C732,Mid-Tennessee Bone & Joint Clinic PC,Columbia,Tennessee,38401,1,7,NA,0,50,50,Private,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110514,Orthopedic physician,8011,Offices and Clinics of Doctors of Medicine
C733,"Midwest Eye Consultants, P.C.",Wabash,Indiana,46992,1,22,NA,11,18,270,Private,Parent,NA,"Midwest Eye Consultants, P.C.",United States,"Midwest Eye Consultants, P.C.",United States,Physicians and Health Practitioners,80420100,Specialized optometrists,8042,Offices and Clinics of Optometrists
C734,Midwest Medical Center,Galena,Illinois,61036,1,26,NA,35,190,190,Nonprofit,Independent,NA,NA,NA,NA,NA,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
C735,"Milford Regional Medical Center, Inc.",Milford,Massachusetts,1757,1,299,NA,286,952,1159,Private,Subsidiary,NA,"Milford Regional Healthcare Foundation, Inc.",United States,"Milford Regional Healthcare Foundation, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C736,Minnie Hamilton Health Care Center,Grantsville,West Virginia,26147,1,22,NA,5,NA,230,Nonprofit,Parent,NA,Minnie Hamilton Health Care Center,United States,Minnie Hamilton Health Care Center,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C737,"Mississippi Blood Services, Inc.",Flowood,Mississippi,39232,1,22,NA,21,160,184,Nonprofit,Parent,NA,"Mississippi Blood Services, Inc.",United States,"Mississippi Blood Services, Inc.",United States,Ambulatory Services,80990101,Blood bank,8099,"Health and Allied Services, Not Elsewhere Classified"
C738,"Mississippi Organ Recovery Agency (mora), Incorporated",Flowood,Mississippi,39232,1,15,NA,15,NA,50,Nonprofit,Parent,NA,"Mississippi Organ Recovery Agency (mora), Incorporated",United States,"Mississippi Organ Recovery Agency (mora), Incorporated",United States,Ambulatory Services,80999905,Medical services organization,8099,"Health and Allied Services, Not Elsewhere Classified"
C739,Mj Care Inc,Milwaukee,Wisconsin,53227,1,13,NA,6,27,400,Private,Parent,NA,Mj Care Inc,United States,Mj Care Inc,United States,Physicians and Health Practitioners,80499909,Occupational therapist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
C740,Mobile Infirmary Association,Mobile,Alabama,36607,1,463,NA,581,2938,2938,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C741,Mohawk Valley Health System,Utica,New York,13502,2,279,NA,2,4,3015,Nonprofit,Parent,NA,Mohawk Valley Health System,United States,Mohawk Valley Health System,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C742,Monadnock Community Hospital,Peterborough,New Hampshire,3458,1,91,NA,137,NA,360,Nonprofit,Parent,NA,Monadnock Community Hospital,United States,Monadnock Community Hospital,United States,Physicians and Health Practitioners,80110000,Offices and clinics of medical doctors,8011,Offices and Clinics of Doctors of Medicine
C743,Monmouth Medical Center Inc.,Long Branch,New Jersey,7740,2,557,NA,822,2200,2400,Nonprofit,Parent,NA,Monmouth Medical Center Inc.,United States,Monmouth Medical Center Inc.,United States,Physicians and Health Practitioners,80110519,Radiologist,8011,Offices and Clinics of Doctors of Medicine
C744,Monroe County Health Care Authority,Monroeville,Alabama,36460,1,23,NA,21,245,245,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C745,Monroe Nysarc County Chapter,Rochester,New York,14623,1,39,NA,20,60,855,Nonprofit,Subsidiary,NA,"Nysarc, Inc.",United States,"Nysarc, Inc.",United States,Outpatient Care,80939903,"Rehabilitation center, outpatient treatment",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C746,"Montefiore Health System, Inc.",Tarrytown,New York,10591,1,4646,NA,0,NA,13295,Nonprofit,Parent,NA,"Montefiore Health System, Inc.",United States,"Montefiore Health System, Inc.",United States,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
C747,Montefiore Medical Center,Bronx,New York,10467,2,3763,NA,3490,3500,11000,Nonprofit,Subsidiary,NA,"Montefiore Health System, Inc.",United States,"Montefiore Health System, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C748,Montefiore Nyack Hospital,Nyack,New York,10960,1,241,NA,NA,NA,1300,Nonprofit,Subsidiary,NA,"Montefiore Health System, Inc.",United States,"Montefiore Health System, Inc.",United States,Physicians and Health Practitioners,80110200,Medical centers,8011,Offices and Clinics of Doctors of Medicine
C749,Montgomery Cornerstone Inc,Rockville,Maryland,20850,1,24,NA,23,NA,250,Private,Parent,NA,Montgomery Cornerstone Inc,United States,Montgomery Cornerstone Inc,United States,Outpatient Care,80939902,"Mental health clinic, outpatient",8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
C750,"Montgomery General Hospital, Inc.",Montgomery,West Virginia,25136,1,24,NA,7,260,260,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
C751,Montgomery Radiology Associates PA Inc,Montgomery,Alabama,36111,1,7,NA,2,NA,50,Private,Parent,NA,Montgomery Radiology Associates PA Inc,United States,Montgomery Radiology Associates PA Inc,United States,Physicians and Health Practitioners,80110519,Radiologist,8011,Offices and Clinics of Doctors of Medicine
C752,"Mon-Vale Health Resources, Inc.",Monongahela,Pennsylvania,15063,1,157,NA,152,NA,1024,Nonprofit,Parent,NA,"Mon-Vale Health Resources, Inc.",United States,"Mon-Vale Health Resources, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C753,Morehead Memorial Hospital Inc,Eden,North Carolina,27288,1,70,NA,60,750,850,Nonprofit,Parent,NA,Morehead Memorial Hospital Inc,United States,Morehead Memorial Hospital Inc,United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C754,"Morgan County, Georgia, Hospital Authority",Madison,Georgia,30650,1,15,NA,5,191,191,Nonprofit,Independent,NA,NA,NA,NA,NA,Hospitals,80629901,"Hospital, affiliated with AMA residency",8062,General Medical and Surgical Hospitals
C755,"Morgantown Physical Therapy Associates, Inc.",Morgantown,West Virginia,26505,1,5,NA,8,100,135,Private,Parent,NA,"Morgantown Physical Therapy Associates, Inc.",United States,"Morgantown Physical Therapy Associates, Inc.",United States,Physicians and Health Practitioners,80490200,Physical therapist,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
C756,"Morris Heights Health Center, Inc.",Bronx,New York,10453,2,86,NA,94,168,300,Nonprofit,Parent,NA,"Morris Heights Health Center, Inc.",United States,"Morris Heights Health Center, Inc.",United States,Physicians and Health Practitioners,80110202,"Clinic, operated by physicians",8011,Offices and Clinics of Doctors of Medicine
C757,Morris Hospital,Morris,Illinois,60450,1,167,NA,222,500,525,Private,Parent,NA,Morris Hospital,United States,Morris Hospital,United States,Physicians and Health Practitioners,80110200,Medical centers,8011,Offices and Clinics of Doctors of Medicine
C758,"Mount Carmel Health Plan, Inc.",Columbus,Ohio,43213,1,582,NA,337,8,8,Private,Independent,NA,NA,NA,NA,NA,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C759,Mount Desert Island Hospital Inc,Bar Harbor,Maine,4609,1,67,NA,56,250,310,Nonprofit,Parent,NA,Mount Desert Island Hospital Inc,United States,Mount Desert Island Hospital Inc,United States,Physicians and Health Practitioners,80110200,Medical centers,8011,Offices and Clinics of Doctors of Medicine
C760,"Mount Sinai Medical Center of Florida, Inc.",Miami Beach,Florida,33140,1,504,NA,700,NA,3225,Nonprofit,Parent,NA,"Mount Sinai Medical Center of Florida, Inc.",United States,"Mount Sinai Medical Center of Florida, Inc.",United States,Hospitals,80620000,General medical and surgical hospitals,8062,General Medical and Surgical Hospitals
C761,Mount St. Mary's Hospital of Niagara Falls,Lewiston,New York,14092,1,91,NA,41,722,832,Nonprofit,Parent,NA,Mount St. Mary's Hospital of Niagara Falls,United States,Mount St. Mary's Hospital of Niagara Falls,United States,Hospitals,80629902,"Hospital, med school affiliated with nursing and residency",8062,General Medical and Surgical Hospitals
